,num_announcements,num_withdrawals,avg_as_path_length,max_as_path_length,std_as_path_length,duplicate_withdrawals,unique_withdrawn_prefixes,total_records,collector,event,label_str,label
2001-09-18 13:27:00+00:00,280,33,4.9678571428571425,11.0,1.427673825150692,6,26,313,rrc04,nimda,anomalous,1
2001-09-18 13:30:00+00:00,915,86,5.591256830601093,13.0,1.5692154785723493,17,60,1001,rrc04,nimda,anomalous,1
2001-09-18 13:33:00+00:00,797,105,5.722710163111668,14.0,1.6666026969919006,24,76,902,rrc04,nimda,anomalous,1
2001-09-18 13:36:00+00:00,801,241,5.480649188514357,14.0,1.5303627234893233,59,141,1042,rrc04,nimda,anomalous,1
2001-09-18 13:39:00+00:00,880,275,5.367045454545455,13.0,1.8117182697215855,26,222,1155,rrc04,nimda,anomalous,1
2001-09-18 13:42:00+00:00,937,821,4.891141942369264,11.0,1.2253531619610423,10,811,1758,rrc04,nimda,anomalous,1
2001-09-18 13:45:00+00:00,1241,192,5.101531023368252,14.0,1.5602865217194786,25,158,1433,rrc04,nimda,anomalous,1
2001-09-18 13:48:00+00:00,2027,147,4.859891465219536,13.0,1.3656236887448712,30,115,2174,rrc04,nimda,anomalous,1
2001-09-18 13:51:00+00:00,1281,292,5.213895394223263,14.0,1.698001916654971,57,227,1573,rrc04,nimda,anomalous,1
2001-09-18 13:54:00+00:00,2199,205,5.021828103683492,15.0,1.5227473691524345,28,175,2404,rrc04,nimda,anomalous,1
2001-09-18 13:57:00+00:00,1483,240,5.363452461227242,19.0,1.851007839670301,47,187,1723,rrc04,nimda,anomalous,1
2001-09-18 14:00:00+00:00,2370,456,5.914345991561182,19.0,2.43008675126763,107,292,2826,rrc04,nimda,anomalous,1
2001-09-18 14:03:00+00:00,1988,342,5.064386317907445,13.0,1.5689643624627017,51,278,2330,rrc04,nimda,anomalous,1
2001-09-18 14:06:00+00:00,2231,479,5.018825638727028,12.0,1.4204135929603554,114,349,2710,rrc04,nimda,anomalous,1
2001-09-18 14:09:00+00:00,2834,371,4.738532110091743,12.0,1.3118605971619166,75,284,3205,rrc04,nimda,anomalous,1
2001-09-18 14:12:00+00:00,2149,327,4.969753373662169,13.0,1.5961555093699844,50,251,2476,rrc04,nimda,anomalous,1
2001-09-18 14:15:00+00:00,1800,396,5.275555555555556,13.0,1.6130241515799593,85,273,2196,rrc04,nimda,anomalous,1
